id_pessoa,id_historico_banco,id_emprestimo,idade,salario_anual,situacao_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_solicitado,taxa_de_juros,possibilidade_inadimplencia,percentual_emprestimo_salario,eh_inadimplente,tempo_primeira_solicitacao_credito
T7tgFo54-b1SA,j5FvhLqQ-UUSi,RrRtLsgT-nrYC,21,50000,Rent,0,Personal,B,12000,11.71,0,0.24,N,3
3tPcaaBi-MFz3,x28tKfFH-wkY5,0CcnU6Qy-ZoQy,31,25200,Rent,0,Personal,A,1400,6.99,0,0.06,N,6
39mz4GFz-yQ0D,KJEiK0Rz-7rQW,i2jkYYZl-76Yk,31,48000,Own,0,Homeimprovement,B,20000,10.62,0,0.42,N,7
6ewOMmzz-xa4P,UoO3LSxH-dU9b,IKKTsOmQ-xmHr,26,79700,Mortgage,9,Debtconsolidation,B,7200,9.99,0,0.09,N,3
32l2T460-mTvw,9QA4JH97-x3Nc,CmmyuUmI-a2MF,30,119700,Mortgage,2,Homeimprovement,A,9500,8.94,0,0.08,N,10
IbptaATl-PLrQ,mDfdcmIC-SFNl,aW2EOfGz-dwwQ,26,220836,Mortgage,10,Personal,B,9000,11.26,0,0.04,N,2
6SPXQLA2-p5nM,lR7Inl3L-ZDRu,ghA89jMl-9rus,25,54000,Mortgage,1,Education,A,6000,6.17,0,0.11,N,4
0wd2vduY-UeOc,1hFHz82W-JzEl,EGZCADrj-0MUK,35,58788,Mortgage,8,Debtconsolidation,B,2200,11.99,0,0.04,N,6
DO3Wn3sP-DRvn,21I8yCJS-E5QJ,Igp7B2sJ-fIgc,23,34255,Rent,7,Venture,G,6000,22.11,1,0.18,Y,3
71FUYsqj-e7oA,ORK0XWqr-2r1i,lGb8yKX5-Ep4g,29,58500,Rent,1,Medical,D,22000,13.67,1,0.38,N,6
9Ho3tpmh-LpGz,Z5pLlbDm-Zwx7,MHaWsLah-0Q5F,40,32000,Rent,2,Debtconsolidation,D,8000,14.96,1,0.25,Y,17
XkCZXyby-CpaN,Iwgl6Pcx-L20I,h4cXdtHy-cemC,27,33600,Rent,1,Medical,C,3000,13.49,0,0.09,Y,9
WDbBeJcl-ngoI,R1miGdcU-AS00,PISUvDjA-3mXc,34,40000,Rent,3,Education,B,25000,10.25,1,0.63,N,5
ynqmp9W1-SyAr,Edhti0lv-Chlx,mDbsk4Bn-0bDL,30,23000,Rent,5,Venture,D,3250,14.11,0,0.14,Y,7
3UzKdQbt-PeAK,EtHgikJc-0dOc,7JZcCkh2-SJFS,27,44004,Rent,4,Debtconsolidation,D,10000,NULL,1,0.23,Y,10
WkHEQYYt-CQgL,tQevjPrF-5tPK,2RHdz0cC-6WdL,27,48000,Rent,5,Medical,B,9000,10.99,0,0.19,N,10
8jTNlIYs-Psn1,5226Z2NU-DMIn,5iPD70qL-ogHY,28,18000,Rent,NULL,Venture,B,4000,11.12,1,0.22,N,8
fWtMcCxU-aj41,bHXXmDCB-CXEO,cypcnRdr-jlAT,30,43580,Mortgage,5,Personal,B,6000,12.21,1,0.14,N,7
WqWogdnB-iyZc,X7I6MSKm-sYQF,Ftelt88n-GSnk,26,99085,Mortgage,10,Venture,D,8000,14.91,0,0.08,Y,4
69ItHZRi-FQ5w,4tEyqZF8-QmoN,8MHjyRdY-Iueq,22,30000,Mortgage,1,Personal,B,5500,10.99,0,0.18,N,3
PvFmDz4U-qg3K,tP1BMK7h-ecox,TW8ooDzF-hEU8,23,41000,Mortgage,4,Medical,B,7500,10.71,0,0.18,N,2
egDrZj0e-ctwv,iJ23p7gy-xJYf,N57L7WmD-P6ew,24,80400,Mortgage,8,Personal,C,10000,11.66,1,0.12,N,2
wfhxt0kd-pE9y,DOYnlnwb-gTq3,5Gbl8rTF-TMiy,33,66000,Own,16,Medical,A,3500,NULL,0,0.05,N,9
IuiHi8qI-RPiq,eQP6Gn98-I1Jb,FFea2LZg-Gwcm,37,54000,Mortgage,10,Homeimprovement,D,8000,NULL,0,0.15,Y,15
KZAZAjwh-0Br8,iYjHG6zg-0gpj,GgCgpGu1-XYXm,38,90000,Mortgage,0,Homeimprovement,C,9600,13.92,0,0.11,Y,17
1inXQzoZ-UbMA,iYLIzon6-PDkw,gBQmYbHc-c49b,27,58800,Mortgage,0,Education,C,9800,13.22,0,0.17,Y,9
SUrLhdjW-jHDF,hUvaGe9T-2JfR,MoW6LImC-I7xp,29,65000,Mortgage,NULL,Debtconsolidation,A,3000,6.03,0,0.05,N,7
fsXiXw35-cX5E,DQIZhwNk-unoa,ZUbyf9Qs-M18z,22,36850,Rent,3,Education,B,5200,12.42,0,0.14,N,4
3Z550PrZ-CtPm,hK1Sksup-XCan,DofM27Tn-z8eM,35,58000,Mortgage,8,Medical,C,6000,12.99,0,0.1,Y,8
awSohXik-AGnf,QzYl0Yag-7aQH,FNP1mp3q-csFE,25,26400,Rent,NULL,Education,B,2500,10.62,0,0.09,N,2
CxOgi9xN-nJAF,xX3crjXM-Cbwt,EUcL2dE0-9rvP,26,29000,Rent,11,Education,A,6600,NULL,0,0.23,N,3
9GItThK7-KOZd,C7nCMOX9-teq0,gPeIEK8l-5cXX,59,40000,Mortgage,5,Personal,A,3600,7.49,0,0.09,N,24
QLhXhiv3-XGSx,3KTLSPCh-Rc5G,drf8gLQN-DSPw,31,155000,Mortgage,5,Homeimprovement,A,7000,5.42,0,0.05,N,5
5fTjCPXi-Gsgc,qj4cOHU7-HmHU,qYRTl9nv-HDpy,22,60000,Rent,5,Personal,D,10900,15.65,0,0.18,N,2
MSEbKSQU-rKmu,MlB8NUBT-QYLD,ck3L3kbQ-Aa1s,36,70000,Mortgage,2,Personal,A,11000,7.51,0,0.16,N,12
Y5ib8lSU-JkcF,6SKM5UOB-WEe4,GPWoUkk0-yKb1,23,83004,Mortgage,7,Venture,C,3500,12.61,0,0.04,Y,2
XtcKZRPl-uaRs,kEH7gkYT-sBrp,1uFZuajv-wznm,24,32000,Mortgage,4,Venture,B,3000,10.75,0,0.09,N,4
It4G0TxN-3dsw,7CK5IwRu-P565,WKetFZR8-JYXZ,28,55000,Rent,2,Debtconsolidation,C,3200,12.98,0,0.06,N,7
8JudeYsk-QY20,dMtDREmT-IFhv,Ybs8zT7v-UZPY,24,85000,Mortgage,4,Debtconsolidation,B,15000,9.88,0,0.18,N,3
3RBz75JO-cgf7,Mg0IAQSU-Alqm,o8WK1HnB-do4H,27,39996,Rent,3,Personal,D,10000,15.37,0,0.25,Y,8
ZPrikeyH-IKjN,zbuhftXn-6AWa,gvRvit3Y-PUOA,34,18000,Rent,4,Medical,C,2400,14.79,0,0.13,N,10
J6dZnPSS-v6uB,wWHLIkCJ-3sGt,COZiuNIa-y9xh,32,67000,Rent,11,Debtconsolidation,A,3000,7.14,0,0.04,N,9
pIG4AqBM-RlJM,2yiKRAmJ-QIcX,pNIT1dcA-6y7L,31,168000,Rent,1,Venture,E,20000,NULL,1,0.12,Y,7
nnM8DLlT-r11m,Y1ptl1b5-rC93,0qgNllgc-RBQo,26,75000,Rent,10,Education,D,10000,15.58,0,0.13,Y,2
Y6eBIEbW-qY9I,25I2wYMF-xXP0,0yujMc6U-EDXU,31,38000,Own,1,Personal,D,13750,15.21,0,0.36,N,5
tJQoo5hR-nqmF,IS9n3yEM-0dol,13K0o2ZC-OdHa,32,54000,Rent,2,Medical,A,5000,7.9,0,0.09,N,7
ywEYH5lH-klsL,Iw4QiqgL-s66A,Uw8ushrZ-vJ3K,24,62100,Mortgage,8,Education,C,6000,12.53,0,0.1,N,2
4EhAseQk-wDMx,d859P4Uk-Pd3F,Nd8nhCz9-ukvc,23,42996,Rent,3,Personal,B,8000,11.11,0,0.19,N,2
gdkpUx1w-6JT0,5cM2A94X-84IR,zZC1Y3Uz-yhKK,22,20400,Rent,5,Medical,C,3250,14.26,1,0.16,Y,2
upn45zM9-MeQS,oFwq719h-bH56,kQJKh1qN-jImr,29,87204,Mortgage,7,Medical,A,10000,9.32,0,0.11,N,8
i4c4ogru-0nno,KiKAhUWR-c8Fy,w4FyINFZ-icLR,28,34000,Rent,7,Medical,B,9600,10.99,0,0.28,N,7
cdHKGgmQ-otNj,evLfE5xc-1xNs,wccTG1jU-vDP5,30,30000,Rent,14,Medical,C,12800,14.79,1,0.43,Y,9
5dJ89N56-a1HJ,5omMU9Gr-DqpZ,DLQz83ue-TgLs,25,80000,Mortgage,9,Venture,A,12000,7.88,0,0.15,N,3
1KdFQljp-FKeY,LLYQ0bwq-olKB,XnsgCTWv-44Z0,28,54000,Own,13,Debtconsolidation,E,6500,16.45,1,0.12,Y,6
QWJThknf-KakJ,twv38e4M-rGtU,nmyfYaPl-cuWM,27,55000,Mortgage,2,Medical,B,9600,9.62,0,0.17,N,9
ZJ5JQfJd-XNaH,3qHcBYzI-Lopc,FuM8cj8F-c2Cp,22,48000,Mortgage,4,Medical,B,15000,9.88,0,0.31,N,2
9Tu24laA-5pBU,IHqhKnFJ-tNWr,5Qg838jx-1Rp5,22,48996,Other,3,Debtconsolidation,D,10000,14.11,1,0.2,N,4
3RcEDoOy-c78U,AZNpqx3K-M50W,zo3aZZfL-QGyd,23,86000,Rent,6,Education,B,13000,10.62,0,0.15,N,3
gv8kBhW3-t5TJ,LpDpTZZE-KOmt,JyIxnoNx-swN7,24,40800,Mortgage,1,Education,D,6000,12.92,0,0.15,N,3
sAliLvQN-rrZc,X13FXCKA-3DWo,Uh64Hahm-IpQd,31,88000,Mortgage,11,Venture,D,14000,17.58,0,0.16,N,7
XT57zp7z-4CTY,nmq99B2B-oAoy,foSltLth-fdFN,23,74000,Rent,3,Medical,B,25000,10.36,1,0.34,N,3
bWNHnDiA-YPI0,b5gzm5an-nXNo,3fPMkWfS-WqLx,34,60000,Rent,3,Venture,A,12000,6.92,0,0.2,N,9
xgncWeJo-QDhQ,eOa0iykT-79sK,UduNs4do-gvCC,23,36000,Mortgage,7,Debtconsolidation,B,6400,11.49,0,0.18,N,3
08rX5Qdc-ufb0,6rafzTfN-8awI,0sFrQD5Y-agj2,23,45312,Rent,3,Education,A,13500,7.88,0,0.3,N,3
7du8xwol-6nBx,skeunv7h-o8G8,HLg8o35x-w6XA,26,43680,Rent,5,Medical,B,5000,10.65,0,0.11,N,4
bu6DzraG-uRZ3,Ar1HskxK-iD5e,FreO9cpk-RcWQ,25,49000,Mortgage,9,Personal,A,7000,6.99,0,0.14,N,3
2724922Q-sYee,4yCkT0MF-q1Q2,Bz3wBD4b-rlEU,32,86800,Mortgage,6,Homeimprovement,A,2800,7.88,0,0.03,N,9
x9aboJNz-Hd1l,H7Ic95IM-0amy,rSWdRzTQ-QHJY,29,75000,Mortgage,11,Medical,A,10000,5.42,0,0.13,N,9
OqE3tEyM-AD74,DvC7Fa1E-hyDX,lK4R4sNI-lPP5,24,120000,Mortgage,5,Personal,A,16000,6.99,0,0.13,N,4
lxht881W-M6e5,Nycok9GS-jkfn,3cCuPCqL-EvHE,23,60000,Mortgage,0,Medical,B,15000,10.37,0,0.25,N,4
HRXbgMBe-dW6t,q9A4l7ru-Qqjn,Edi2tPGT-bMAf,23,38667,Mortgage,2,Medical,C,4800,11.91,0,0.12,N,4
rbK24yM8-Qkmf,QjavGcqJ-e9pn,nyUvQj5B-xufh,25,39000,Rent,4,Homeimprovement,D,15000,12.92,1,0.38,N,2
ACLK5ao1-MWjW,EB4YLDcn-2UMy,n1jHmule-InnK,37,65000,Rent,2,Debtconsolidation,A,10000,5.42,0,0.15,N,14
vCjd6Hmq-4eOx,OhlwrGqb-nglv,TMwmZ1sR-iYU6,27,109000,Mortgage,7,Education,A,3950,6.03,0,0.04,N,7
gLS0S4cn-i1Io,40kK18Qv-Oeeo,kME05ASE-moP9,25,126000,Mortgage,9,Venture,B,10200,NULL,0,0.08,N,4
UcENBK3W-Nzl9,p86rrpk7-ebCr,bnkRzeEX-EdLr,25,85000,Rent,9,Homeimprovement,A,5750,7.29,0,0.07,N,3
wPYHUWRR-2Rdh,2oc43F6x-HGjo,mtxM5bBc-v8R8,29,50000,Mortgage,13,Medical,B,13650,10.99,0,0.27,N,9
8XUUq7ht-R4SN,1dKRQluJ-57S8,0Pql1Qn1-1csB,23,57000,Rent,4,Debtconsolidation,A,12000,8.94,0,0.21,N,2
iUy9O7NA-mCMK,Ed8bHqNs-5ixr,bYe4bCd9-jDUT,23,30000,Rent,4,Debtconsolidation,C,13000,13.57,1,0.43,Y,2
GOnpGPNp-b1Rx,WuqZkWUN-zR2p,1oChBoyw-3ywu,30,65000,Rent,2,Debtconsolidation,B,25000,10.38,1,0.38,N,8
Ogih8iuZ-BCqW,CbTya0dN-1Mzd,SesDEshf-wf8R,24,47000,Mortgage,9,Venture,C,9600,15.96,0,0.2,N,2
a5NyvCYA-ym3P,Uu3ba0ii-3SBx,tOBoegjX-sEb5,22,31215,Own,NULL,Education,B,14000,9.91,0,0.45,N,3
CyYP8Nvd-2ioE,To7gLPvE-j8zP,Wesps5bY-fIh2,22,40000,Rent,1,Education,C,2400,12.73,0,0.06,Y,2
jbau8QBh-HiP0,grhDHE1R-WvNY,BjJfO0GI-Dn9Z,28,35000,Rent,0,Homeimprovement,A,5000,8.9,1,0.14,N,9
ZW3AnZE7-BAeF,N9z8DiT2-jRRv,zRF27oKD-jf1I,36,50000,Rent,4,Homeimprovement,A,15000,8.9,0,0.3,N,14
Q4mvuzGF-1HYH,yYP09tew-h7Kj,9GGUvmyI-4ZpC,23,70000,Rent,2,Personal,C,4800,NULL,0,0.07,N,2
WKNAdUAg-qhzc,M2aelJWj-Y1rT,Z4rouUWT-Hrhf,28,73200,Rent,2,Venture,A,12000,8.9,0,0.16,N,5
PWfSMt69-3aJq,hwpPyIlt-r1Ta,OJeAs1NN-hccP,24,123000,Mortgage,6,Personal,B,4750,10.99,0,0.04,N,3
GD2Zsewb-M5xf,6r6RyZyL-uBsO,B9430dAO-Jutf,40,35827,Rent,13,Medical,B,5000,10.75,0,0.14,N,16
zS2PcbZq-ennM,Lz0WG7Sk-kIEn,Pb6AxdFS-9i0v,29,32400,Rent,NULL,Medical,A,5000,8.9,0,0.15,N,8
hH5vJzua-fjPE,WMgeu307-FXt5,ovDwbsOd-MbeP,23,28296,Mortgage,NULL,Personal,B,7000,NULL,0,0.25,N,4
BrZdarX8-dz9k,w5NocSRf-58N6,QJgsobrS-DkhQ,26,30000,Own,0,Homeimprovement,C,15000,13.22,0,0.5,Y,2
kXhDTCCu-Grje,KXbKuPRS-Gwf5,EzZaAICI-1jxY,35,49872,Rent,2,Venture,A,8400,7.29,0,0.17,N,9
5jWHMoGv-p12e,myhfwcyh-QKby,Kfcth7j1-8Jmf,25,126996,Mortgage,8,Debtconsolidation,C,5000,12.73,1,0.04,Y,2
ZwHv2KJD-xLkl,BpE8ARRx-hGNr,ygwL6u8W-hMck,32,65000,Rent,3,Homeimprovement,A,3625,6.03,0,0.06,N,8
rrlIv8dr-pXtI,9YWrW9OT-wGZq,JJKDGsPM-ASGp,35,250000,Own,8,Venture,B,15000,9.88,0,0.06,N,5
vSjKjGSm-L67Y,7AWGtrPA-qhF1,qOyuj0FW-HPdl,28,39600,Rent,11,Education,B,1500,12.69,0,0.04,N,5
1JFYbtqx-dD93,K3qM8GIW-CTX6,33l9kC0D-dp2r,25,30000,Rent,NULL,Education,A,5000,7.9,0,0.17,N,3
mx0hoUzw-w1Di,veYaHoEN-EQRh,jm6qSC1w-fBgf,22,40269,Mortgage,6,Debtconsolidation,C,6625,15.23,0,0.16,Y,3
RphDkQzK-l0NA,ZTEO1PSe-Nt9J,RCLrbR7q-Lq3F,28,130000,Own,10,Education,B,24000,11.83,0,0.18,N,10
8a2NnM0p-PHQL,Wt48akDv-y9NQ,cr2TCAIu-LHPY,22,112000,Mortgage,2,Personal,A,4000,8.9,0,0.04,N,3
pmetxwdK-bwjC,ULqaT7kg-dyGH,odeSyze6-rxjU,27,96000,Rent,0,Debtconsolidation,B,4375,8.88,0,0.05,N,7
85m5k2QY-pBIA,fIPigfwC-XgiW,sODF0M3r-b4b3,25,79992,Mortgage,9,Education,A,10000,6.03,0,0.13,N,2
WsePdzbL-uKZK,io5DkBKU-FjYx,Jxy9tXWa-aFf9,24,20800,Own,0,Personal,D,5000,16.29,0,0.24,Y,3
JUKQqnmG-P2C1,xw8q6XYz-XDBX,CHpFEoy1-N7r1,23,46000,Rent,2,Education,F,12800,19.41,1,0.28,Y,3
JsTNCh3c-ko8g,uKnIttfd-9cvO,cPXnMOSx-Q35N,22,55082,Rent,6,Medical,F,12000,NULL,1,0.19,Y,3
MnM1KgIj-EJO9,eta7ojXu-293J,xP7ItDb3-40Mt,25,95000,Rent,8,Personal,B,8000,10.99,0,0.08,N,3
pz9lt5t7-blX0,0EB0iE3r-Jl3Y,A3ZfqABN-n5Q6,27,130000,Rent,3,Medical,B,10000,11.49,0,0.08,N,10
yjDm3AvT-zyCy,9BESIcGP-BjAs,xj9v9K9k-s3Wk,22,48000,Rent,6,Education,C,15000,15.96,1,0.31,N,3
xh4Yju6p-eHk0,NE5CFsBi-9Zq6,9nWDM7vl-e1KB,25,75000,Rent,9,Debtconsolidation,B,25000,10.36,1,0.33,N,2
iNbgIKP7-vn8d,okeKeBwa-Norf,hQFBZ74b-pT2q,30,145000,Mortgage,4,Education,B,12000,NULL,0,0.08,N,8
Nd27XiBX-lXUd,PRJU1oaG-yona,T3wsKLZm-NLwO,32,160000,Mortgage,2,Medical,B,3200,NULL,0,0.02,N,5
gL1TqLaR-mvAH,tOCfbc4J-ggl4,JWqJjRKj-mSKi,42,38000,Rent,3,Medical,E,3000,17.56,1,0.08,N,15
TgE5b4GO-Dt74,oUk9piHQ-eXRY,BH1pq4aj-trt0,24,145000,Mortgage,0,Personal,B,7000,10.99,0,0.05,N,2
rz1EWsAa-qLPB,187qtU8E-YHgw,vanxjNZ8-gDET,22,24449,Own,2,Venture,B,1800,11.89,0,0.07,N,4
DSH0ghIx-3A6n,wLFf4Tcg-iGoR,8SlTf8gj-6ZKM,31,60000,Own,0,Education,B,24250,12.18,0,0.4,N,7
cdXwkcPn-taBM,bRAWXn8s-mScH,y6pGlGEG-YBh5,22,31200,Mortgage,2,Debtconsolidation,A,1050,7.51,1,0.03,N,4
jdJg1Km5-KcCr,tobSBJXp-4jxt,5fJY973d-2QPd,46,55000,Mortgage,3,Venture,B,15000,10.37,0,0.27,N,11
IYKcjmRZ-EGj7,K6M9GKHr-JJWU,Y4YGCAT6-kdKz,NULL,70000,Rent,5,Education,B,13225,16.11,0,NULL,Y,7
uU6IeQlR-qCqu,v6NyuInk-5DSS,4GKScpNl-l9JF,24,86000,Mortgage,3,Venture,C,15000,13.16,0,0.17,N,3
z2FwNOgk-DBOo,TDfr497L-cIxs,RiI28CBY-HXCA,22,33000,Rent,6,Education,B,9000,11.99,0,0.27,N,4
njCTNZrl-H6gM,ucz7qlvG-COvC,rMUuJlA6-uwkl,26,75000,Mortgage,4,Debtconsolidation,B,21000,11.48,0,0.28,N,4
HByxhj30-3YhR,lxz3jQIR-z0Ur,wnR2ZCwc-b4tI,23,114000,Mortgage,4,Personal,B,10000,NULL,0,0.09,N,2
hp4bHfPM-5ims,IDuZhtfZ-UvRo,zPmxUX9w-TEvb,NULL,NULL,Rent,4,Debtconsolidation,B,8400,13.72,0,0.07,Y,2
0rraeeHG-d4nD,MMLEqhJe-YC4r,da3r35cC-zj88,28,65000,Mortgage,5,Medical,C,4500,15.96,0,0.07,Y,9
wj6mfSy2-Tbjj,PHuCDkHh-nAEJ,bc3Dtj72-aYNG,25,39000,Rent,9,Medical,A,5000,7.49,0,0.13,N,4
2H7GdBKh-lY8E,YDoQNEy5-DmuA,04uhK9XW-qwIe,23,98000,Mortgage,7,Venture,A,10000,NULL,0,0.1,N,4
6BcaHbo3-euPY,EXlD8xIc-PQlQ,okMz2Cp1-UIM0,23,40000,Rent,3,Education,A,6000,5.79,0,0.15,N,4
C3wGmChB-h9aJ,sL5cZZwn-xWhB,5mgZTuy1-8Qzw,21,44000,Rent,6,Education,D,8000,15.21,1,0.18,N,2
PpCaT4Ug-iCTO,TfMi0C4A-oXpp,uoJrTK5l-Rg2n,21,33996,Rent,0,Personal,B,5000,12.18,0,0.15,N,3
qlvdE04s-MZRR,lHZRuQUX-AQ0U,v3yP5BxP-I4Aa,NULL,39996,Rent,6,Medical,B,NULL,11.36,0,0.15,N,9
rM4lv4cC-kcZK,9nlsNgAG-uzK1,cLTbIIbG-HjK4,22,31500,Rent,3,Debtconsolidation,D,2900,NULL,1,0.09,Y,3
q0u4Bm7L-HBuD,ZHOsZo4N-u9Ym,zHXuaS3L-GGsk,24,36000,Rent,2,Education,C,1500,15.23,0,0.04,N,2
zUokYYqJ-fcGq,ho4QE5oW-O7Am,wlwlw5Ch-4o6h,33,250000,Rent,0,Medical,A,35000,7.29,0,0.14,N,7
UAfTUJN6-gqB9,9eJYKZTb-T2UN,e3KZNgJD-02eZ,27,58650,Mortgage,11,Medical,A,4000,5.42,1,0.06,N,6
ozuJkXZf-u42P,YnjNyBfx-J3xm,MQ892Msa-eSyh,35,108000,Rent,1,Personal,B,7000,NULL,0,0.06,N,7
DFod0E4s-NAp0,YFep0Hky-aXv6,szOy1kaw-f2ks,25,59000,Rent,3,Medical,D,3500,15.65,1,0.06,N,2
nteG9fM8-TtDF,CRqBQhkH-DDSH,dqkACUAx-NAmy,22,19200,Rent,6,Personal,B,4400,11.49,1,0.23,N,2
pP8f0mNY-iEgD,b5ybBceb-ESHg,lfJm82SE-vk35,22,60000,Rent,0,Education,B,18000,9.33,0,0.3,N,3
vXXDM4wP-y92v,TmeHDnmy-N1BC,cHBr6Qyq-mCXI,26,35000,Rent,10,Personal,D,8000,NULL,0,0.23,N,3
HLIRNcdC-1xtg,oTxF6urt-iTA7,a7QrDuMf-tbai,36,24168,Rent,2,Medical,C,9925,13.06,1,0.41,N,13
SMFXFXUg-wJ2X,UcyJTSHT-gDLW,swc6W7Av-ouLt,27,90000,Rent,NULL,,A,3000,11.49,0,0.1,N,2
CNqZBHSb-qDrK,AHF6UqEh-AxXl,R7emDQAG-hFte,27,30000,Rent,5,Education,B,12000,11.36,1,0.4,N,9
KIapAeyM-q4Zm,CJgjuesR-HPx0,nEIAYh9y-I48y,24,55000,Mortgage,8,Debtconsolidation,A,10000,5.79,0,0.18,N,3
k5U4SKPQ-ZtAd,hrkegUqi-2w6h,YxlEHJTO-RPGp,29,42000,Mortgage,6,Personal,B,6000,11.49,1,0.14,N,9
TuwZ14lq-g4CT,Ah4Z6PqD-7vQE,ogsvsKnv-8soD,23,24091,Mortgage,5,Medical,C,3500,12.99,0,0.15,Y,2
38sKEJn5-sIh2,zyTL7OTT-6wE9,LmmeoQjz-BbU4,24,100000,Mortgage,3,Education,B,15000,12.21,0,0.15,N,2
WvzOfewI-ZHrG,nL28yfln-dDuJ,JThmLB17-OfrZ,25,90000,Mortgage,9,Venture,A,7750,7.51,0,0.09,N,3
q62gCkhs-S7EC,zKeKEGT0-OIzc,KkH15y4w-Q1Dk,27,55200,Own,4,Personal,B,4000,NULL,0,0.07,N,10
uSCy6Sbs-B57o,KMXtfeYi-vN7H,lZTLHtvN-gs0K,22,33000,Rent,3,Medical,A,4800,7.49,0,0.15,N,4
sssq5PCf-ebYO,SX0Bb4dE-mtgY,2QQQqaLr-Zxrg,25,34200,Rent,1,Education,B,4000,NULL,0,0.12,N,2
JTPIlaO1-BGox,74gfKrGC-IlsA,654Rg8HS-icBy,22,19200,Mortgage,6,Personal,B,4950,11.71,1,0.26,N,2
CQyknoGa-lI50,Znc5aChW-Zcos,4CjQZPU7-dwaA,23,69000,Rent,4,Personal,A,5000,7.49,1,0.07,N,2
MRbJ0b7I-Dw52,F0ni8xTE-HEbs,ORa6roBx-ELco,39,86000,Rent,19,Homeimprovement,D,6000,14.84,0,0.07,Y,13
UO9i3fE1-a8s5,CxPP65fP-qia6,Sw0LjxMh-0my5,29,32000,Rent,NULL,Debtconsolidation,C,NULL,15.05,1,0.2,N,3
f9ioSGgc-ZEyn,FJxcxMpP-tTzm,mqi3fOKB-CKwy,23,50000,Rent,7,Personal,B,9000,12.18,0,0.18,N,4
tK8YY8lj-fz8l,RDRd6MOS-9uHg,a2IqiLiW-N8Eb,30,134500,Mortgage,9,Debtconsolidation,C,24000,15.96,0,0.18,Y,6
wQjxqMkJ-NX2r,ct7Rwp89-Ir9S,aU4X2MXk-NkLF,27,107000,Mortgage,4,Education,A,11500,8.38,0,0.11,N,10
5IQ3mpIj-o7Za,p0tvOk6x-1Ou6,3H1c3ixW-JU5l,24,80000,Own,0,Venture,A,5500,8.94,0,0.07,N,2
6OhvN063-oBPp,RkgBz4qt-l7vQ,KTPFLP1M-fNqq,26,226000,Mortgage,4,Homeimprovement,B,20000,11.49,0,0.09,N,4
koyY6iMv-v2mo,m4SeIfnC-qhJ7,vA3rJ9t7-n759,27,25000,Rent,2,Personal,,7500,9.07,0,0.13,,2
1LN0ZYwA-qIL1,6ESW9Nac-hPU0,LuY3YlTN-gonQ,33,124000,Own,10,Personal,D,23500,14.96,0,0.19,Y,6
myIMCnoT-Kgkm,aI9rlr8u-tXbl,v3Shc9D8-tFHK,28,30500,Rent,4,Medical,A,3000,9.63,0,0.1,N,8
gwv6jKZN-4pCm,O40gxUDD-pUpC,CoFkbOdP-m9mz,29,90000,Mortgage,13,Debtconsolidation,B,21000,11.99,0,0.23,N,10
C6HDReRS-gCkE,rxlDu09S-y70J,5LKBraBi-UKsG,34,64000,Mortgage,2,Education,A,9000,6.92,0,0.14,N,6
8hY6b9Ii-Me3g,T5ObhDHI-Qbmr,79nUMU65-WF1v,57,56650,Rent,1,Personal,C,5000,15.96,0,0.09,N,24
3MoRfyeo-F9HY,epkYE1ag-gryW,i2wWTKmx-Y1SM,29,75000,Mortgage,6,Medical,A,8000,5.42,0,0.11,N,5
JeDCoRF6-avaP,3g2weZtu-pHBF,opm4mAFD-Qfin,42,150000,Rent,19,Medical,C,18400,NULL,0,0.12,N,17
gaQTEcTt-xfJW,5ioBR7Sc-84wJ,MXfQF2sj-hP81,34,122400,Mortgage,5,Medical,B,6800,10.65,0,0.06,N,10
DNpDUEOv-gWSi,Tdpjvwrf-krwG,SxllEOq9-jPpJ,22,47000,Rent,6,Education,A,8800,7.49,0,0.19,N,4
TUMyLwh0-MhJL,NNIeuLpY-QOyg,noqh8ReW-0D2r,24,104000,Mortgage,2,Venture,A,19000,NULL,0,0.18,N,4
OQcClaPQ-AMNX,Jmnlywwq-XBt6,aPjZLG1p-NkgT,22,71000,Rent,5,Medical,C,3000,14.65,0,0.04,N,4
kiQZSUnF-DN9C,sPw61SNm-OAe1,mFWA6Hhd-N6qR,25,13380,Rent,0,Personal,D,2800,14.61,1,0.21,Y,2
6hBWPFYW-mF4Y,m1dXSMSP-BHZg,jPGllAbj-g2Cg,38,35000,Mortgage,6,Venture,A,4800,7.51,0,0.14,N,14
duhjcocd-MEum,ly6hnLni-oBpt,gwlzabiG-s5ad,29,12000,Rent,1,Education,D,4500,15.05,1,0.38,N,9
BuunUnne-J1Ag,0wNnPMoW-nGmm,FRnLtrAj-8r65,25,42000,Rent,3,Education,C,10000,13.8,1,0.24,N,2
QgdQWWkh-KnlF,2AzqARzT-M2ft,gYX1QXfu-4SF1,42,29000,Rent,1,Personal,D,5000,16.49,1,0.17,Y,13
0IxvhZey-zQKg,JI8gWw9t-DJj9,9sO6741n-MEFZ,22,51000,Mortgage,3,Education,B,15200,10.99,0,0.3,N,4
CWrDJjoH-Sb79,CTyqZI24-ejuL,iQLlNo5f-z5EE,24,47480,Rent,8,Medical,B,6900,9.88,0,0.15,N,2
