id_pessoa,id_historico_banco,id_emprestimo,idade,salario_anual,situacao_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_solicitado,taxa_de_juros,possibilidade_inadimplencia,percentual_emprestimo_salario,eh_inadimplente,tempo_primeira_solicitacao_credito
IorcgtE5-QekT,fRxIdKZk-pHL2,O4Clqqu0-ZJ44,33,38400,Rent,6,Medical,B,10500,11.99,0,0.27,N,8
bQ8cLD9d-aoNR,uXR8a3YL-JuFT,yNYhsUXK-54ue,27,24000,Rent,NULL,Education,C,8000,12.99,1,0.33,Y,6
o5OjKYfk-8p82,gP0CxJJB-ckBQ,d53XU5bS-x9mu,21,18000,Rent,2,Debtconsolidation,C,5800,14.72,1,0.32,Y,4
L4ymj4FQ-Nrlc,uQbhh7c2-uHBJ,0IsQoefC-ltl4,37,55000,Rent,4,Personal,B,3000,NULL,0,0.05,N,14
Jo22eKLF-BkaK,eDbRFsDM-bKku,nPwPqq7m-KZXv,29,84996,Mortgage,13,Debtconsolidation,A,6000,7.68,0,0.07,N,8
JrbWxC0H-CFXQ,92vLiwwP-YCjy,GYUG4K8U-PSJ9,32,80000,Rent,6,Homeimprovement,B,1500,10.74,0,0.02,N,10
wzPDvUEq-BRai,qiEJ3kxG-MTyX,nMaAve2U-CZKJ,23,60000,Mortgage,7,Personal,C,2000,14.26,0,0.03,Y,3
sRk1dam7-RAKE,cK09cAdY-k7nh,0a7LiYSY-2FyX,24,85000,Rent,1,Venture,B,16000,11.99,0,0.19,N,3
DdWlM117-ak62,rJXOeRDr-R6MB,jWGSXAJI-eyvO,24,39000,Rent,0,Medical,D,3000,14.61,1,0.08,Y,4
40EP3UGE-bqYD,DHYoUdFm-3G1e,GGOcjIuZ-KI0D,24,36996,Mortgage,7,Personal,D,7800,NULL,0,0.21,Y,3
NtTgThjI-cGag,S3j7psOE-M0u5,UKiWbOIQ-8sLd,35,24000,Mortgage,14,Debtconsolidation,A,4000,7.49,0,0.17,N,7
u3aAcuGQ-WenL,UpHIupDO-Z3Ra,3vzZKm36-aHv6,27,36000,Rent,2,Medical,B,2000,11.99,0,0.06,N,8
TxtkDbMB-E7LO,tC19MGtH-cpA7,cs1u1kHJ-5Ixv,33,25000,Rent,6,Personal,A,2800,9.32,0,0.11,N,7
9BpO8xuX-7q7L,HgQFR9vA-fMWf,lMQCPF2K-Dgod,29,38000,Mortgage,NULL,Education,A,15000,11.12,0,NULL,N,3
Q7uCKXLv-KIzS,Q7q9ycyb-xWEE,1OJN1gLu-NODk,35,20000,Rent,0,Education,D,8500,15.05,1,0.42,Y,10
aCjORDwY-dmGe,IwwYA2ZR-MBu6,ttonXlUz-hxvS,22,38400,Own,6,Personal,C,10000,14.72,0,0.26,N,3
vA4Lfqt4-hSLQ,ncI1Zi4N-jldm,pI5xjlOc-ozLF,43,80000,Mortgage,3,Personal,A,10000,NULL,0,0.13,N,16
r8gtn9t9-mHAm,rX55yjAi-OqYb,ZrsL8w9Z-HKC6,22,21600,Mortgage,NULL,Education,A,4025,5.42,0,0.19,N,4
uZlF4dqv-hY7d,XlTG9BxQ-sRYG,eipmYDTU-Folk,25,29000,Rent,5,Venture,A,10000,7.49,1,0.34,N,2
i7yWnvvA-QSSX,RL1UYJBl-msDw,to8NJBu3-NIjy,23,42000,Mortgage,3,Education,A,11000,6.54,0,0.26,N,3
sGhzWfjg-gveA,SL49ikJD-c1Yb,LyPPAGdH-Ge9c,23,38000,Rent,0,Medical,A,8000,6.17,0,0.21,N,2
Nyd1JHXd-NAap,l91n6nNd-fhoL,7so95Pi9-75qW,46,80000,Mortgage,3,Homeimprovement,A,10000,6.17,0,0.13,N,13
xpxcSWRB-FrAX,ouTxkFeA-7vLK,b9bBNfOj-LJxL,33,25200,Rent,3,Medical,E,1600,16.69,1,0.06,N,6
pW9jN7TI-Bfh4,AbSZT2Tr-kw6C,eM3szYYP-cSQi,37,32000,Rent,4,Debtconsolidation,C,17000,NULL,0,0.23,,5
9nx4hDaF-lcRJ,qv04oRd9-u510,fcZuMLBR-jqqX,25,67000,Rent,3,Medical,A,7000,8.94,0,0.1,N,2
julCWSmt-WhKM,feBy5kd9-O1G6,TFfxGuUM-0fQd,26,45000,Rent,5,Medical,D,1800,14.11,0,0.04,Y,2
w4crMBvt-TglI,ijqY6pQx-JytZ,D3yARbkf-YJoW,25,52000,Rent,3,Education,B,7200,12.69,0,0.14,N,3
qDeyTYs1-baNz,HtcIjFIo-tSbK,OGSU5oJz-B4De,25,50000,Rent,0,Homeimprovement,B,6400,9.91,0,0.13,N,4
mbqsZswZ-tAlH,gK4X6Np8-Y9xI,DiF4TOvO-pJ6m,37,117000,Mortgage,3,Personal,A,10000,8.94,0,0.09,N,11
5GliNI6X-APt4,rPGe52Oi-ZaYW,DSF0kyqw-ICnQ,23,25000,Rent,0,Personal,A,2500,6.91,0,0.1,N,2
mKujjKWE-UOwj,ardqerFh-57Sr,n7r3N6PG-W7t7,29,33600,Rent,2,Venture,D,3000,15.99,1,0.09,N,8
Ea6nPZXc-dO3O,yKhIOtW4-XXCY,CKIZkw5x-2CBA,25,55000,Rent,9,Debtconsolidation,A,3600,8.9,0,0.07,N,3
pOiseZcH-9Fk0,3tcoPzMf-v8ma,G0hUayxs-FJjj,21,45192,Mortgage,0,Personal,B,11700,10.74,0,0.26,N,2
qa0vkfkz-XCOs,vzPg83AW-6GCP,9OnBuPvE-TUhl,21,30000,Rent,0,Debtconsolidation,C,1500,13.92,0,0.05,N,2
jDvErxLD-zcXr,oG1c9uM9-Ydlo,TD26zpcY-wnpf,32,35000,Mortgage,2,Personal,C,6075,13.49,0,0.17,N,9
HbmrAz7R-nHbm,w7uwMMZC-Ozj0,LNMdp3W1-McUM,21,19800,Own,4,Homeimprovement,D,6800,14.59,1,0.34,N,2
jSrqYrdk-Ej3e,rUn5HvZd-OXI4,HptLtbcF-kaej,25,48226,Rent,9,Medical,A,7000,7.9,0,0.15,N,3
mg8HIN8r-R0OO,UXvv4RWb-DuGk,kRmDjkfL-Himn,22,NULL,Own,2,Medical,C,9950,7.88,0,0.12,,7
Tap7AUBq-fN0G,HNBinI2d-zU1Z,1a8gQzXw-CEQA,29,159996,Own,1,Homeimprovement,B,10000,11.86,0,0.06,N,7
4CRkZMMd-ZZJ2,M4fyUnN5-3f5j,jsWOL7LQ-2erj,26,22406,Rent,5,Homeimprovement,A,2500,6.76,1,0.11,N,2
J27trJci-Bod4,HdB4w9OB-tTNk,gpyEFrZN-NAP7,25,80000,Mortgage,9,Venture,E,4000,19.03,0,0.05,Y,3
jo3C4TDx-Ic6p,x3QJ3E5x-NfdP,C5MB5nxl-aydo,23,72000,Mortgage,5,Personal,D,12000,16.29,0,0.17,N,2
fXWWlxh6-S4kx,hoCiJgbj-6rPo,3nSnUcjN-6Qt9,25,85000,Own,1,Homeimprovement,C,5000,13.79,0,0.06,Y,2
4zi6uBFe-SiCf,HqRI79sO-m40E,rJ3bPcrB-DPx5,30,47600,Mortgage,6,Education,B,23800,12.42,0,0.5,N,9
AHWLiDAk-IfGq,vaJt0CSa-oPd8,x0tuUjyP-0T6R,29,138000,Mortgage,0,Education,C,25000,13.06,0,0.18,Y,10
648Ga7GJ-B5or,6QL4991Q-LtpI,L4fv53wq-CMQc,30,51000,Mortgage,6,Homeimprovement,A,6600,6.92,0,0.13,N,9
gBu40RZv-yonM,QlLBR7E0-QJ9n,tDBmBWkG-xqrH,29,66000,Mortgage,NULL,Personal,A,3000,7.66,0,0.05,N,7
RXHO20XK-84oy,i04ElEjn-YrOf,Ymf4ftlw-AQtB,25,27600,Rent,2,Medical,B,7000,9.76,0,0.25,N,4
JijTiE2E-8O9k,OALfHQpY-Gr18,teQLoQlS-o46k,27,22896,Own,1,Medical,B,5000,11.48,0,0.22,N,8
1fUhgAW3-Mwyd,jq49PCQl-KaGi,jOMmvvzc-3ubO,34,30000,Own,3,Homeimprovement,C,8875,14.27,0,0.3,Y,8
o6mELtk2-D6w8,a2Yd1SZQ-zF8G,o4P4s9g8-zrLp,36,24000,Mortgage,2,Debtconsolidation,A,1500,9.63,0,0.06,N,16
cr8Otoa4-hWku,myIAaob2-wDQ9,PXXZQmo1-D36F,NULL,54000,Mortgage,4,Medical,A,NULL,7.49,0,0.11,N,4
wNEkY2EF-Bxtc,4tiE1pOu-6wWt,DqWn4QtB-2j7Y,26,78000,Rent,1,Debtconsolidation,B,15000,12.42,1,0.19,N,3
zkFNiaiq-S3KA,Pvox78f0-Mriv,aCvxYvg3-1uQU,29,150000,Mortgage,14,Venture,A,12000,5.42,0,0.08,N,9
1NIBid6l-6J8r,xtJmMboi-jjXu,w1l7KE1W-0scY,23,50000,Rent,6,Education,C,3000,NULL,0,0.06,Y,2
g4hP4TmR-OgCU,cBZU1X0B-Ya7B,hBsWlIXf-nCBR,23,50000,Rent,5,Personal,A,10000,8.94,0,0.2,N,2
Ly4q4Hua-so1D,f9GgxCYe-5vtp,lkNLDdKJ-mu86,22,82000,Mortgage,3,Personal,B,8300,11.46,0,0.1,N,3
0YxewUDY-ulIk,BbwgfTz5-19Lw,ghLeZ5Nv-1lvT,26,21000,Own,4,Education,C,8000,13.79,0,0.38,Y,3
d44pxAM6-jiUt,8h9fh6D7-oFNn,8xjFrsuK-6YrH,32,35100,Mortgage,3,Venture,D,10000,15.95,0,0.28,Y,5
y3Rz0HeK-SFoc,9O12MEYP-IxXe,4ITbEztD-t3jG,24,60000,Mortgage,2,Medical,B,9700,8.88,0,0.16,N,3
mfvGT3Na-xdgH,iYXzPaOq-BUWf,c72nwSKh-KqEu,21,82000,Mortgage,3,Personal,A,11000,NULL,0,0.13,N,3
MG4SzDil-encl,j6IXbO04-FHhz,rCTPiZ7i-jqZD,22,56000,Mortgage,3,Education,D,10075,16.29,0,0.18,Y,4
Zn1CseMn-zjW1,EOqBAdzj-ejfJ,EHZvCUpm-x9Um,34,NULL,Mortgage,NULL,Personal,A,4800,NULL,0,0.11,N,4
gQ2ylYjM-3uq6,i36h4uoM-5egn,TBnR6sfj-UzLg,23,63900,Rent,7,Debtconsolidation,D,5000,15.99,1,0.08,N,2
7lUaQ6Fe-p9rv,btySiXwJ-fucN,miWjwHBt-aIP5,23,110000,Rent,0,Personal,A,3600,NULL,0,0.03,N,3
tg7mNqTt-2uYe,AulxqTwX-iB57,r2jJ3tLq-KhOx,NULL,170000,Rent,5,Homeimprovement,,7500,11.36,0,0.19,N,4
de8DYYMg-UDII,zBD1odBl-yij2,Y02IsKhH-m4Ts,23,36100,Rent,2,Education,A,5000,7.49,0,0.14,N,4
3YlLC4Di-Kx3O,Wy2AsN2F-Nnk6,Sce1MmAw-LqJB,28,83000,Mortgage,9,Debtconsolidation,B,12000,10.74,0,0.14,N,6
24nLsPmC-WyBa,obCSo9bm-YHb8,8lbemJ06-5m0s,22,25000,Own,1,Medical,C,2400,14.27,0,0.1,Y,2
TpxbgZSH-HxYX,E13FBJnt-2lop,7AO2XFFP-2WFZ,23,30000,Rent,3,Venture,C,6400,NULL,0,0.21,Y,3
keAhoLPZ-thrY,vePc6Tqi-hmWP,q2GaAv1u-nEbk,24,62400,Rent,8,Education,B,15000,9.45,0,0.24,N,2
OFbXcIvr-zf2k,WMbK5xd8-ahqv,1YsJ8Dwm-ug50,28,70000,Mortgage,4,Homeimprovement,B,20000,12.18,0,0.29,N,6
0Sdgf36Z-auBI,0NQJMZa6-PqEk,lNlenObT-659Q,22,30000,Own,6,Education,A,2500,7.29,0,0.08,N,3
KYUyvhCo-rahX,jt5nKRY7-rcB5,JmKxi4C8-OIbG,27,63000,Mortgage,12,Personal,A,18000,7.49,0,0.29,N,9
kfdzKNBg-eXDe,U3ghOvg6-xu6Q,kpcDydWQ-A1nn,25,65707,Mortgage,1,Education,D,2000,14.59,0,0.03,N,3
uJYG2cX2-SEbq,94fCbboX-vUmR,QRsPavlC-EmDD,24,62900,Rent,8,Medical,D,12000,15.62,1,0.16,Y,2
2PGiqapk-bHPK,mctWCdi7-h0Ie,KiiaPXGK-I2bJ,48,140000,Mortgage,4,Education,B,18000,9.99,0,0.13,N,11
qYZjnZTj-S2pA,svg8odFf-HK2Q,858XFQtN-UiXQ,30,40000,Rent,4,Venture,C,4500,14.26,0,0.11,Y,6
YnZHxgEw-aF66,BcPcoUPu-Bi77,aFx63BrJ-k5F3,26,58195,Rent,3,Personal,B,11000,9.91,0,0.19,N,2
G5TRYDPA-qxYL,PbR6Y7TH-4oe3,6fHGYU4B-4PNX,24,29004,Rent,4,Education,A,5000,6.92,1,0.17,N,3
so6CahqT-A3FB,yw7ea1as-462M,qswk7OmS-MBwQ,39,48500,Rent,1,Personal,B,5000,10.99,0,0.1,N,13
pbrxxYCT-azkQ,OWpqlTfj-B7BP,Ocg8CEfd-dYA4,27,35000,Rent,8,Personal,B,12000,9.91,1,0.34,N,8
3UcL67J5-P5gl,P4wl3tkB-wqlg,oArJskTd-Mc6p,32,30000,Rent,4,Medical,D,9325,13.62,1,0.31,N,7
4fXmWjJB-zGmt,MtShFnZa-oaMO,izxP0wrw-owKw,21,27000,Rent,5,Medical,D,4000,15.58,1,0.15,Y,2
tZc1TPhm-rO1J,w0haszGn-AYYe,KTYi1pmL-9ep5,29,55000,Rent,0,Personal,D,8500,16.29,1,0.15,Y,8
kjdyUWww-3O8L,19lJKMPc-ylAh,mlCGfqaN-JwyI,29,39000,Mortgage,6,Medical,A,7100,8.32,0,0.18,N,5
9phgp4wB-Y9ZA,ysi0Hszx-tcUd,Cd90H4Ci-8n9j,32,40000,Rent,2,Education,A,7500,8,0,0.19,N,6
OEZIE3CF-lKhu,xRzOGn0n-jPt6,eiqxZrST-XzfJ,25,127000,Mortgage,9,Personal,B,6000,9.91,0,0.05,N,2
x8ovO8cg-Yhgg,v8W6fnE7-HWxY,x8v512L7-ET4m,30,9600,Rent,NULL,Personal,A,1800,5.99,1,0.19,N,8
pUTYWupO-PDQH,ZAjmUwp5-mCxa,fiLLy2yp-j731,35,25000,Rent,0,Venture,D,3000,15.33,1,0.12,N,8
cN9pY5lt-LgHY,I3BRmrF6-jDcs,Q3LvMeP4-aN5j,23,65000,Mortgage,3,Personal,A,8000,7.14,0,0.12,N,4
UFuSST8Z-JIaE,4oTKl0H0-wZEb,kzfU827P-G04s,23,65000,Mortgage,7,Education,A,9000,7.88,0,0.14,N,3
UYXNyy9i-UoTU,trjRJH4w-GAxQ,JUQA7P20-5322,26,96640,Other,8,Education,B,25000,11.58,0,0.26,N,2
NrbnTCn2-Sm1P,iRqPx5L9-4HiJ,hUwoBvSe-L02u,35,40800,Rent,5,Venture,A,5000,6.54,0,0.12,N,5
tZZsLaL1-7Mky,vjHlgU1U-gmH0,PNb4Qvjs-ZLLI,29,60000,Rent,1,Homeimprovement,B,6000,10.01,0,0.1,N,10
NnKQAWZp-yWKn,UbREX8Sj-bRoG,3zL26JGx-jKAA,48,94050,Mortgage,1,Debtconsolidation,D,23000,14.96,1,0.24,Y,16
ZEXpyqHK-CQWI,3EiJMDMo-DPKt,tObWHq6M-J0x5,28,36000,Rent,0,Medical,C,8000,12.84,0,0.22,N,6
HfSoxpR2-BpGS,EFghUSJv-nj0e,upPqHIaA-c8sB,22,51000,Rent,6,Education,A,7500,5.99,0,0.15,N,3
cRItaaPB-pRvT,hzAXqSDh-ay7Q,Ks4nz74P-z6Iq,31,19968,Rent,1,Education,B,2500,9.62,1,0.13,N,6
QHx9oydw-AmNm,7XxYcsoT-FLvl,vlWTbOlA-vfM3,30,63552,Rent,NULL,Medical,B,6000,11.49,0,0.09,N,7
UJdC5KZu-plFs,K167S7O2-Fl8c,BnaYytrJ-t7HD,36,42000,Rent,1,Education,A,21000,7.49,1,0.5,N,11
tO0TbK4T-fdHB,j8eqok1R-Wli3,Ugxjlsr3-3pcx,23,115000,Rent,0,Personal,C,10800,14.65,0,0.09,N,4
AJuddx2B-Dcu9,pcIzPWkn-9TG1,D1szndL5-524v,34,120000,Rent,0,Debtconsolidation,A,2200,7.51,0,0.02,N,5
qERSQWwc-0CHs,rWe1vLro-Gcsd,keQrwDp1-G039,21,35000,Mortgage,5,Education,B,1500,9.63,0,0.04,N,2
PRqjdn84-NNDk,JlOD8myO-Bdhz,TORe9G0D-DTla,26,72645,Own,5,Venture,A,12000,NULL,0,0.17,N,2
ri1eSQ4e-kN2p,tMJ852zG-3HxB,FPjbkzuK-7bx2,24,47250,Rent,5,Education,B,12600,11.83,0,0.27,N,2
4hphkPo9-YqDc,wgunoKp5-k5FR,5Gl11Sdq-ArRp,31,46992,Rent,1,Medical,B,11000,11.14,0,0.23,N,9
I3XhpyUt-TnbW,fiQarPAO-TR6Q,H6ZRJOna-7UBI,33,26400,,3,Medical,B,10000,NULL,0,0.13,N,12
rXsl2SyZ-pShs,dfrQ2WjD-1n0Q,eK8WuYuU-CQ42,27,49272,Mortgage,5,Medical,B,3250,NULL,0,0.07,N,6
JQ5Ak42k-FPCW,kooL1Skg-Cgia,fxslUJlm-nOgD,27,110000,Mortgage,3,Medical,A,4800,7.74,0,0.04,N,7
jgejgj4Q-T2mX,nwNw9KhT-xSE4,Qd1z2fzs-XCRq,24,70000,Mortgage,4,Education,B,21000,11.99,0,0.3,N,4
BKXP8C3G-f0KR,Dm02tacQ-DrSe,cSKdy6Eh-eaWz,34,93100,Rent,2,Homeimprovement,C,8000,NULL,0,0.09,N,9
0POZyPIf-rqOB,44fIw9Cy-qH5C,pS4JEQBE-nh3z,25,80000,Mortgage,7,Homeimprovement,A,6000,7.9,0,0.07,N,3
cXvHZFSH-fWdu,bx4ckIiM-TSXp,nQtnISC6-GBcf,37,63000,Rent,0,Homeimprovement,B,4000,NULL,0,0.06,N,13
RYlPdw48-DoMH,hGFCoX4c-12rq,d1nUjKtc-NcAk,26,95000,Mortgage,1,Personal,B,24000,10.99,0,0.25,N,3
QyNj1ZED-W8Lq,7ZsltfRj-7vra,EXFUB9lf-Jj8m,24,60000,Mortgage,4,Education,A,4000,7.9,0,0.07,N,3
lNgK2deW-TQkv,am3l9L3W-tfnW,dnGceIxZ-q9IA,27,75000,Rent,1,Homeimprovement,B,20000,NULL,0,0.27,N,6
QCrl3MTd-8H85,u0KE1FJ7-gAEQ,Dy72mlJI-6TUS,24,55782,Rent,3,Homeimprovement,A,17000,7.51,0,0.3,N,2
ljURfjW5-LvL4,sqhCsAbE-CKFQ,x7ms0fvz-J8iL,23,43800,Rent,8,Venture,E,8000,17.93,0,0.18,N,3
UST3A1hd-P2eb,xAZypWnB-o1j5,KSmlLAyl-Ijar,32,48250,Mortgage,3,Medical,B,8400,10.74,0,0.17,N,6
U3tpPaOA-3FDc,u9GpMjFW-Dzsa,noLRxHpz-ZtJr,22,45000,Rent,1,Venture,E,10000,NULL,1,0.22,N,2
m93mfew8-1F2C,0wHj7n6u-JfcY,gLdpvzPx-GRqz,23,39292,Mortgage,3,Medical,A,3250,NULL,1,0.08,N,3
86tCUMnL-Ndgy,NTuylvgP-OsWx,kmwu1ppM-Wvs1,36,24000,Own,5,Venture,C,4000,14.72,0,0.17,Y,15
hCoC664G-Udch,qDMuIRqd-oipF,eCXeFy3X-RhhA,26,30000,Rent,1,Personal,E,7500,14.75,1,0.25,N,3
ZOd5NM95-L2hX,NdT4e9hA-WfUy,29iZ5uxL-9jaw,24,120000,Mortgage,1,Medical,A,3000,6.39,0,0.03,N,3
WwXrx0nj-UG9n,Jj0uWkj8-Esq5,U8fDpRKQ-1ejj,33,56312,Rent,2,Homeimprovement,B,3000,11.71,0,0.05,N,9
gsQg5UxB-v95S,obAHzHB5-rjiG,DngchrtS-8qCk,22,30000,Rent,3,Venture,B,8000,12.53,0,0.27,N,2
BzYOxf0b-RM0Q,F18NsgNX-ogGQ,xCUXBmKA-IdwH,25,69000,Mortgage,9,Venture,,6000,NULL,0,0.2,Y,9
2N5Deky7-LZkd,LtUDFeiM-iv6A,ROfCyINn-IUPi,23,26000,Mortgage,3,Debtconsolidation,B,7800,10.59,0,0.3,N,3
GGPR0Bzj-oUti,qA5dxg1a-dSfa,7AcljUPS-UO3Z,22,105000,Mortgage,6,Personal,C,6000,14.22,0,0.06,Y,3
7aKymJqr-gOGv,EHDebTWe-UHkB,bOAmvfLj-jpfJ,32,17040,Rent,NULL,Education,A,2500,7.51,0,0.15,N,10
4r0gkvs0-1A9y,kQnkKSED-jJkb,mj1m2ex4-dikh,26,85000,Mortgage,8,Medical,A,15000,7.88,0,0.18,N,4
wb3E2g0F-z703,EkUG2O6G-xfA3,0KhyHOis-QXhw,21,28000,Rent,2,Debtconsolidation,C,6625,13.06,1,0.24,N,2
PBrDNjgD-39L3,y5t7kDMs-BgrL,6goUvcYq-0O9a,23,120000,Mortgage,2,Education,A,6000,6.76,0,0.05,N,3
g7SYRjFA-znWo,6vKd1dNk-jO7b,PXaf83Lx-Z7rE,26,34000,Mortgage,6,Personal,A,12000,6.03,0,0.35,N,2
bsq4J3AR-1KMX,WGDc2Zfs-MBdh,kiWjfdGj-a4Mt,23,66348,Rent,0,Venture,E,7000,17.04,1,0.11,N,4
J73z7TAS-TDxS,xeC06g36-INHW,vaGBgipu-AESA,26,168000,Rent,1,Venture,B,20000,11.36,0,0.12,N,4
SITYwuum-4zTy,Rr2YFTK4-W7Ma,q9lNg24r-yaYf,37,117300,Mortgage,12,Medical,A,10000,NULL,1,0.07,N,11
jmIXJZdD-gnY5,wlxhhsrs-PnaU,ZFo8DuPA-vFGk,28,66000,Rent,12,Debtconsolidation,A,8400,7.51,1,0.13,N,8
Ar7Oxvb7-rnkd,XM3UmgFj-dvKF,hWQNMz4h-v2Wp,58,780000,Mortgage,7,Personal,A,4500,6.91,0,0.01,N,20
7ZuvyXOR-xwEY,4m5fpTRE-G6wQ,MMcIX8ZE-v8LE,27,129900,Mortgage,11,Medical,B,3100,11.11,0,0.02,N,8
xMKgACvR-MEo5,HoM0dQLC-ymjW,C5kedUe1-427I,25,55000,Mortgage,3,Debtconsolidation,A,24200,8.49,0,0.44,N,3
h7vLdXH9-pWxo,Ajtoc58N-bnF2,hlnNmicO-22WA,21,33000,Mortgage,5,Homeimprovement,C,2000,14.27,1,0.06,N,4
0mg5QCvx-Xuza,GmeWoilv-AyW5,Q5ax8QZv-4qmA,21,27996,Mortgage,5,Education,A,10000,9.63,0,0.36,N,4
0gXaKyOO-ckdF,v0BaIqrq-yjOK,pGs5ySOL-WFIp,24,95000,Rent,8,Personal,D,17200,17.58,0,0.18,N,3
KWciQq69-jGYX,gUdEo94J-YZHG,J9RxP6Pu-cn4N,39,60000,Mortgage,20,Medical,A,7000,7.68,0,0.12,N,15
p0T7WS0M-3EHI,pjYrBpwq-xHn4,foFNGy6r-cIl9,23,287000,Rent,3,Education,B,24250,12.53,0,0.08,N,3
Lo9hbmzq-QiTt,TJEDr2EU-FR1b,ECHWWJy5-HbrP,28,108000,Rent,2,Personal,D,20000,15.31,1,0.19,N,7
5deB5DeT-OKAp,s2fQ68Mw-HuT3,vwZi6gb8-h0ve,33,54000,Rent,15,Debtconsolidation,B,10000,10.99,0,0.19,N,8
4PRwRYGo-prv6,yUbJ1Mpi-NPjC,8Bx7e7G3-pnc0,31,24000,Rent,2,Medical,A,1800,8.59,0,0.07,N,6
s7pyJBwl-5piE,YrpSRAWW-wKy9,Widj4IOW-PoY5,22,60000,Mortgage,5,Venture,A,5600,7.49,0,0.09,N,3
8Tsr0i5k-7xf1,m9zS7hED-OogB,p57B4ScE-RWt5,34,91000,Mortgage,19,Venture,B,15000,NULL,0,0.16,N,10
aYErltpS-pqdy,6P4CmUxr-oKzY,7ouIOJYQ-7cFX,25,42000,Mortgage,NULL,Venture,B,3500,10.36,0,0.08,N,2
1cOPf1qD-wFaf,w3Wj01jg-smjd,Q9gpRLzs-elg5,36,45344,Mortgage,11,Education,A,16750,7.88,0,0.37,N,13
5c61u2W2-lFBG,AJ7QpBgB-xi1v,QaihcaKr-HjUR,25,30720,Rent,2,Homeimprovement,C,11000,13.72,1,0.36,N,2
EaWRHSw8-pki5,p9yWJqte-f3D3,oB6CnXSv-aPHz,26,30000,Rent,0,Homeimprovement,D,1500,14.61,1,0.05,Y,3
Bdv64uTu-LSbM,FASgxlNz-R8PR,qLvfqw5d-qypq,27,47544,Rent,11,Debtconsolidation,A,2500,7.88,0,0.05,N,5
tREBnFsO-MvyH,EWgmyfcv-zPWH,CkmEg4D2-tqBQ,25,55000,Own,1,Personal,C,6000,15.23,0,0.11,Y,3
NnUxnTFv-3WH6,CQY68Zzo-U4qt,UfoHDbaq-fqIB,28,58000,Rent,3,Education,B,12500,11.71,0,0.22,N,7
auSqXTFN-vmjd,XITcLBlY-9mXw,RlctRvna-GxeA,NULL,136000,Mortgage,0,Venture,C,9500,7.49,0,0.17,,3
5xFFGpif-iNuX,HW40bXI9-5K4W,0tysTvkP-b0vw,24,55782,Rent,3,Debtconsolidation,A,17000,7.51,0,0.3,N,3
sbgD8YYz-InAm,sLGulbdP-UWbs,LjMstY2m-zAJE,26,32956,Own,10,Medical,A,25000,NULL,0,NULL,N,4
vdqSwJvz-2l8I,GXF8tn0A-9ifP,bT599AIf-RXLq,24,37000,Rent,3,Medical,E,5000,16.45,1,0.14,N,3
BXwzbEUc-zpGd,QSwroCqS-Lkx3,7mafRzHg-iigI,22,44000,Rent,3,Homeimprovement,C,3600,13.43,1,0.08,Y,3
rlsCdGjI-vvCN,J3KNxfKr-9zOq,eTKZL8ss-jvui,21,24996,Own,3,Education,D,7000,15.58,0,0.28,N,2
FgHCuUnC-4xZz,TO7279nq-6DSH,vNG4nrAm-Zqkq,28,120000,Mortgage,0,Education,A,1000,7.12,0,0.01,N,5
mGWJcbzy-GUqp,QaZYRPzd-LEbN,dWMY6cOn-b5Kx,24,40000,Rent,1,Medical,B,1000,10.99,0,0.03,N,3
Q3doMAlY-vCaQ,vpIHQyP3-UrI8,C597lFKJ-oNKS,30,80000,Rent,7,Venture,A,12000,8.9,0,0.15,N,10
ZCN82CSJ-n2YC,tAINIM2v-1MOH,HM1StFeH-08oO,35,20000,Rent,4,Education,D,6000,15.99,0,0.3,N,5
qKQJIAIO-ktJ6,PzP6MsEr-bPRJ,iKxJE5Xp-B3jW,42,50000,Mortgage,5,Education,B,7000,NULL,0,0.14,N,12
ogjcfsMo-4O7C,hMNsTBOW-ZOfy,vhqf1mUH-PAD9,45,100000,Mortgage,16,Personal,A,16000,6.62,0,0.16,N,16
ZGP2Oxuc-qtGl,xWyQODUe-lv6q,1pBsmFFh-jyEI,22,31356,Mortgage,6,Debtconsolidation,D,11225,NULL,1,0.36,Y,2
tTrG996g-yIA9,MyJcdiUu-QkH4,RoqLKyQX-hqjH,23,22000,Rent,3,Education,C,9600,13.16,1,0.44,N,2
qlWL5n7v-00z9,w6OC79WL-49ZC,M4zrvEh2-v0UC,27,50000,Rent,5,Venture,B,12000,10.37,0,0.24,N,9
kdAJ9IS9-KtOP,yvB9MZ3o-oW3c,psdBgfR7-di12,28,50000,Rent,2,Debtconsolidation,B,3000,10.37,0,0.06,N,9
cSmQCCOK-ioOR,48lt539T-2a8C,QTLF74Ht-j9Ju,25,98000,Mortgage,9,Education,A,2000,5.42,0,0.02,N,4
7XcKTbdT-5LpS,oSxWU86h-AzLU,Dppg7pCX-gGee,36,120000,Mortgage,12,Homeimprovement,A,14500,5.42,0,0.12,N,13
nOtN7PZu-7Qjk,kvJKEQ36-IkR8,WsNSKwuY-X1e5,24,98000,Mortgage,8,Medical,B,25000,11.83,0,0.26,N,3
KRR3SW5R-Kbhc,Apix5TI3-Ca4O,Fb4JNGo4-JOOf,23,54000,Rent,7,Medical,C,15000,15.27,1,0.28,N,2
